,Date,Item,Size,Brand,Color,Design,Style,Qty,Department,Product Category,product,size
16840,23-01-2020,Boriya/Hansdi/63//COTTON/NATURAL/RAS084,FS,RAASLEELA,NATURAL,HAND MADE,Boriya/Hansdi/63,1,FASHION,ACCESSORIES,ACCESSORIES,FREE SIZE
16841,23-01-2020,KHILWAD/SAREE/359//COTTON/NATURAL/RAS033,OS,RAASLEELA,NATURAL,HAND STITCHED,KHILWAD/SAREE/359,1,FASHION,CLOTHS,SAREE,OS
16842,23-01-2020,SALINA/TOP///HANDWOVEN/SKY+ORANGE/STRIPE/AISH1187,M,AISH,SKY+ORANGE STRIPE,G02-2045,SALINA/TOP,1,FASHION,CLOTHS,DRESS,MEDIUM
16843,23-01-2020,NOURISHING/SUN/SHIELD/COSMETIC/RASPBERRY/CARROT/ILN003,15ml,ILANA ORGANICS,RASPBERRY CARROT,ila NSS,NOURISHING/SUN/SHIELD,1,WELLNESS,COSMETICS,COSMETICS,15ml
16844,23-01-2020,REFRESHING/FACE/MIST/COSMETIC/ROSE/CAMELLIA/ILN011,100ml,ILANA ORGANICS,ROSE CAMELLIA,ILA RFM,REFRESHING/FACE/MIST,1,WELLNESS,COSMETICS,COSMETICS,100ml
16845,23-01-2020,BLANKET/DYED//100%/WOOL/ASSORTED/JMAS201,260X140,JAIPUR MODERN ASSO,ASSORTED,WOOL CLAMP DYED,BLANKET/DYED,1,HOME,BEDROOM,BLANKET,260X140
16846,23-01-2020,Samarkand/Alive/ST/70x200///WOOL/Samarkand/Alive/ST/70x200//518SK1C00AL0492,70X200,KASHMIR LOOM,Samarkand Alive ST 70x200,HAND WOVEN WOOL,Samarkand/Alive/ST/70x200,1,WOMEN,CLOTHS,SCARF,70 X 200
16847,23-01-2020,PASHMINA//PASHMINA/ASSORTED/JMAS022,FS,JAIPUR MODERN ASSO,ASSORTED,STRIPES,PASHMINA,1,WOMEN,CLOTHS,SCARF,FREE SIZE
16848,23-01-2020,SCARF/HS4/LOB/33//100%/COTTON/M/INDIGO/11.1114294,FS,11.11,M INDIGO,14294,SCARF/HS4/LOB/33,1,FASHION,CLOTHS,SCARF,FREE SIZE
16849,23-01-2020,AS4494//SPECIAL/EDITION/BLACK/AS4494,M,PERONA,BLACK,IBEN,AS4494,1,FASHION,CLOTHS,JACKET,MEDIUM
16850,23-01-2020,KE042//BRASS/GOLDKIC2010,FS,KICHU,GOLD,SNAKE CHAIN SHACKLE,KE042,1,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
16851,23-01-2020,Rang-28///100%/silk//green//26050546,S,INJIRI,GREEN,100% SILK,Rang-28,1,FASHION,CLOTHS,DRESS,SMALL
16852,23-01-2020,A17/1/11//LUXURY/NA/RIM016,FS,RIMZIM,NATURAL,3D CHAMBRAY,A17/1/11,1,FASHION,CLOTHS,TOP,FREE SIZE
16853,23-01-2020,EYE/PENCIL/022//COSMETIC/BLACK/RUB20,FS,RUBY'S ORGANIC,BLACK,22,EYE/PENCIL/022,1,WELLNESS,COSMETICS,COSMETICS,FREE SIZE
16854,23-01-2020,LIPSTICK/31//COSMETIC/RANI/RUB28,FS,RUBY'S ORGANIC,RANI,31,LIPSTICK/31,1,WELLNESS,COSMETICS,COSMETICS,FREE SIZE
16855,23-01-2020,STRINGPANTS/HKC0/5/M//100%/COTTON/SMOKE/110112125,M,11.11,SMOKE,15124,STRINGPANTS/HKC0/5/M,1,FASHION,CLOTHS,BOTTOMS,MEDIUM
16856,23-01-2020,92EM003//NA/YELLOW/AT2016,FS,ABRAHAM & THAKORE,YELLOW,HW FABRIC,92EM003,1,ACCESSORIES,COSMETICS,EYEMASK,FREE SIZE
16857,23-01-2020,92EM004//NA/RED/AT2017,FS,ABRAHAM & THAKORE,RED,HW FABRIC,92EM004,1,ACCESSORIES,COSMETICS,EYEMASK,FREE SIZE
16858,23-01-2020,KANTHA/BAG//COTTON/ASSORTED/MHH007,FS,MY HAPPY HEART,ASSORTED,HANDMADE,KANTHA/BAG,1,HOME,ACCESSORIES,ACCESSORIES,FREE SIZE
16859,23-01-2020,G1956//100%/COTTON/NATURAL/MK273,FS,MAKU,NATURAL,DUAONG,G1956,1,FASHION,CLOTHS,DRESS,FREE SIZE
16860,23-01-2020,LWD-C-03-HS//SILK/Bundi/Jade/GreenTI044,18X18,TOILE INDIENNE,Bundi Jade Green,MARRIAGE OF DRAUPADI,LWD-C-03-HS,1,HOME,BEDROOM,CUSHION,18 X 18
16861,23-01-2020,S90D//COTTON/GM-1715-1920/WW1942,FS,WOMEN WEAVES,GM-1715-1920,S90D,S90D,1,WOMEN,CLOTHS,SCARF,FREE SIZE
16862,23-01-2020,OGM-66151//OCK4040CUG/NATURALS/WW2070,FS,WOMEN WEAVES,NATURALS,OCK4040CUG,OGM-66151,1,WOMEN,CLOTHS,SCARF,FREE SIZE
16863,23-01-2020,Artisanal/Organic/72%/dark/Chocolate/Bar//Artisanal/Organic/72%/dark/Chocolate/Bar/NA/JUST008,FS,JUS TRUFS,NATURAL,AO 72DB 40,Artisanal/Organic/72%/dark/Chocolate/Bar,1,WELLNESS,HEALTH CARE,HEALTH BAR IN 18,FREE SIZE
16864,23-01-2020,KISA//RABARI/COLLECTION/GOLD/PLATED/CJ20032,FS,DIANE SINGH,GOLD PLATED,TRIBAL,KISA,1,JEWELLERY,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
16865,23-01-2020,SOLAR/NECK003//GOLD/PLATED/GOLD/PLATED/CJ576,FS,DIANE SINGH,GOLD PLATED,SOLAR,SOLAR/NECK003,1,JEWELLERY,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
16866,23-01-2020,KISA//RABARI/COLLECTION/GOLD/PLATED/CJ20032,FS,DIANE SINGH,GOLD PLATED,TRIBAL,KISA,1,JEWELLERY,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
16867,23-01-2020,GER/125//STERLING/SILVER/MTW103,FS,MODERN TWIST,SILVER,GER 125,GER/125,1,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
16868,23-01-2020,GER/127//STERLING/SILVER/MTW105,FS,MODERN TWIST,SILVER,GER 127,GER/127,1,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
16869,23-01-2020,AGHORA/ESTATE//COFFEE/SINGLE/ARABICA/BLHU2006,70GM,BILI HU,SINGLE ARABICA,ROAST BEANS,AGHORA/ESTATE,1,WELLNESS,KITCHEN,COFFEE,70GM
16870,23-01-2020,CRATER//BRASS/GOLD/BRASS/SPL034,FS,SHOPLUNE,GOLD BRASS,BRASS,CRATER,1,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
16871,23-01-2020,Bag/small/dinosaurs//FELT/WOOL/green/WL2001,FS,WOOLS,GREEN,FELT,Bag/small/dinosaurs,1,ACCESSORIES,ACCESSORIES,DANGLER,FREE SIZE
16872,24-01-2020,MNAOMI/GW/RT/65/L//100%//WOOL/SLATE/INDIGO/110113041,L,11.11,SLATE INDIGO,17645,MNAOMI/GW/RT/65/L,1,FASHION,CLOTHS,JACKET,LARGE
16873,24-01-2020,CLEMENCE/LEATHER/BROWN/701777,FS,JAIPUR MODERN,BROWN,100% LEATHER NOVELTY,CLEMENCE,1,LUGGAGE,ACCESSORIES,BAG,FREE SIZE
16874,24-01-2020,BLOSSOM//BRASS/NA/AZ158,FS,AZGA,NATURAL,ENAMEL,BLOSSOM,1,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
16875,24-01-2020,NUNA//NATURAL/COTTON//navy/KIM009,L,KIMAYA,NAVY,BAMBOO COTTON,NUNA,1,FASHION,CLOTHS,DRESS,LARGE
16876,24-01-2020,CERAMIC/EARRING//CERAMIC/PAINTED/NAR001,FS,NARANIA,PAINTED,CERAMIC,CERAMIC/EARRING,1,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
16877,24-01-2020,SDRG20//BRASS/SILK/METALLIC/BRASS/AKH200,FS,AKIHI,METALLIC BRASS,HAND EMBROIDERED,SDRG20,1,JEWELLERY,ACCESSORIES,RINGS,FREE SIZE
16878,24-01-2020,OFRS9/19//COTTON/NATURAL/OF032,M,O FRIDA,NATURAL,Aphosis Box,OFRS9/19,1,FASHION,CLOTHS,DRESS,MEDIUM
16879,24-01-2020,Gar-nd-350///100%/silk//black//26050822,S,INJIRI,BLACK,100% SILK,Gar-nd-350,1,FASHION,CLOTHS,DRESS,SMALL
16880,24-01-2020,Muslin-42///50%/Silk/&/50%/Cotton///White//26049523,M,INJIRI,WHITE,50% Silk & 50% Cotton,Muslin-42,1,FASHION,CLOTHS,DRESS,MEDIUM
16881,24-01-2020,KUKU//HANDWOVEN/BLACK/COPPER/AISH1118,FS,AISH,BLACK COPPER,OS-17-622,KUKU,1,FASHION,CLOTHS,SCARF,FREE SIZE
16882,24-01-2020,XAD-LC-JKT-BLA//SILK/BLACK/XAD003,FS,XAD,BLACK,MANTRA,XAD-LC-JKT-BLA,1,FASHION,CLOTHS,JACKET,FREE SIZE
16883,24-01-2020,GRP/539//STERLING/SILVER/MTW120,FS,MODERN TWIST,SILVER,GRP 539,GRP/539,1,JEWELLERY,ACCESSORIES,RINGS,FREE SIZE
16884,24-01-2020,SCARF/KC/AOB/33/F//100%/COTTON/MEDIUM/INDIGO/11.1115736,FS,11.11,MEDIUM INDIGO,15736,SCARF/KC/AOB/33/F,1,FASHION,CLOTHS,SCARF,FREE SIZE
16885,24-01-2020,AS2116//SPECIAL/EDITION/BLUE/AS2116,S,PERONA,BLUE,ARIE,AS2116,1,FASHION,CLOTHS,SHIRT,SMALL
16886,24-01-2020,ROSE/ATTAR/NATURAL/JF009,6 ML,JAIPUR FRAGRANCES,NATURAL,ATTAR,ROSE,4,WELLNESS,HEALTH CARE,ROLLON,6 ML
16887,24-01-2020,YASMIN/ATTAR/NATURAL/JF010,6 ML,JAIPUR FRAGRANCES,NATURAL,ATTAR,YASMIN,2,WELLNESS,HEALTH CARE,ROLLON,6 ML
16888,24-01-2020,PEACOCK//COTTON/BLUEKHT2001,40,KHATU DESIGN,BLUE,MAYO DESIGN,PEACOCK,1,FASHION,CLOTHS,SHIRT,40
16889,24-01-2020,KORRA//M/GILLET/6900///DENIM/MG69KOR011,FS,KORRA JM,MG69,MENS GILLET,KORRA//M/GILLET/6900,1,CUSTOM,ACCESSORIES,MAKE TO ORDER,FREE SIZE
16890,24-01-2020,DAISY/EXTRACT//NA/NATURAL/VC001,FS,VAUNT,NATURAL,FACE WASH,DAISY/EXTRACT,1,WELLNESS,COSMETICS,COSMETICS,FREE SIZE
16891,24-01-2020,RAT/STUDY/BOOKS//FELT/WOOL/Orange/WL1952,FS,WOOLS,orange,FELT,RAT/STUDY/BOOKS,1,ACCESSORIES,ACCESSORIES,DANGLER,FREE SIZE
16892,24-01-2020,SQUIREL//FELT/WOOL/GREY/&/BROWAN/WL1990,FS,WOOLS,GREY & BROWAN,FELT,SQUIREL,1,ACCESSORIES,ACCESSORIES,DANGLER,FREE SIZE
16893,24-01-2020,Sheep/multi/colour//FELT/WOOL/black/&/white/WL2009,FS,WOOLS,BLACK & WHITE,FELT,Sheep/multi/colour,1,ACCESSORIES,ACCESSORIES,DANGLER,FREE SIZE
16894,24-01-2020,EYE/PENCIL/022//COSMETIC/BLACK/RUB20,FS,RUBY'S ORGANIC,BLACK,22,EYE/PENCIL/022,1,WELLNESS,COSMETICS,COSMETICS,FREE SIZE
16895,24-01-2020,BRAZIL/NUT//NA/NATURAL/VC004,FS,VAUNT,NATURAL,FACE OIL,BRAZIL/NUT,1,WELLNESS,COSMETICS,COSMETICS,FREE SIZE
16896,25-01-2020,OFRAW9014//COTTON/ASSORT/OFRAW9014,S,O FRIDA,ASSORT,ATTAR,OFRAW9014,1,FASHION,CLOTHS,DRESS,SMALL
16897,25-01-2020,APRICOT/OIL/50/ML//COSMETICS/NATURALPL002,FS,PAHADI LOCAL,NATURAL,GUTTI KA TEL,APRICOT/OIL/50/ML,1,WELLNESS,COSMETICS,COSM OIL,FREE SIZE
16898,25-01-2020,MAHABALIPURAM//WAX/NATURALCLIVE026,200 G,3 CLIVE ROAD,NATURAL,SCENTED,MAHABALIPURAM,1,WELLNESS,ACCESSORIES,CANDLES,200
16899,25-01-2020,MADURAI/MASALA//TEA//NATURALCLIVE030,100 G,3 CLIVE ROAD,NATURAL,LOOSE LEAF,MADURAI/MASALA,1,WELLNESS,KITCHEN,TEA,100 gm
16900,25-01-2020,G1809//100%/COTTON/NATURAL/MK275,M,MAKU,NATURAL,KOROBI,G1809,1,FASHION,CLOTHS,DRESS,MEDIUM
16901,25-01-2020,A17/3/1//LUXURY/NA/RIM023,FS,RIMZIM,NATURAL,3D APPLQUE,A17/3/1,1,FASHION,CLOTHS,TOP,FREE SIZE
16902,25-01-2020,LIPSTICK/014//COSMETIC/BRICK/RUB05,FS,RUBY'S ORGANIC,BRICK,NYRBYORG00014,LIPSTICK/014,1,WELLNESS,COSMETICS,COSMETICS,FREE SIZE
16903,25-01-2020,VIPER//BRASS/GOLD/BRASS/SPL036,FS,SHOPLUNE,GOLD BRASS,BRASS,VIPER,1,JEWELLERY,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
16904,25-01-2020,KR044//BRASS/GOLDKIC2021,FS,KICHU,GOLD,SPLIT COIL RING,KR044,1,JEWELLERY,ACCESSORIES,RINGS,FREE SIZE
16905,25-01-2020,KORRA/WALLET/500//DENIM/UW05KOR050,FS,KORRA JM,UW05,WALLET REMADE,KORRA/WALLET/500,1,CUSTOM,ACCESSORIES,WALLET,FREE SIZE
16906,25-01-2020,STARBUST//BRASS/GOLD/BRASS/SPL046,FS,SHOPLUNE,GOLD BRASS,BRASS,STARBUST,1,JEWELLERY,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
16907,25-01-2020,PLV-C-03-CN//COTTON/Tangerine/OrangeTI060,18X18,TOILE INDIENNE,Tangerine Orange,VENTILATEUR,PLV-C-03-CN,1,HOME,BEDROOM,CUSHION,18 X 18
16908,25-01-2020,PLV-C-04-CN//COTTON/Cobalt/BlueTI061,18X18,TOILE INDIENNE,Cobalt Blue,VENTILATEUR,PLV-C-04-CN,1,HOME,BEDROOM,CUSHION,18 X 18
16909,25-01-2020,EARTH/SILK/WOOL//HANDWOVEN/RUST/AISH1110,FS,AISH,RUST,OS-14-020,EARTH/SILK/WOOL,1,FASHION,CLOTHS,SCARF,FREE SIZE
16910,25-01-2020,MORROCOAN/LATTICE//BRASS/NA/AZ176,FS,AZGA,NATURAL,ENAMEL,MORROCOAN/LATTICE,1,JEWELLERY,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
16911,25-01-2020,ADONIS/ATTAR/NATURAL/JF014,6 ML,JAIPUR FRAGRANCES,NATURAL,ATTAR,ADONIS,1,WELLNESS,HEALTH CARE,ROLLON,6 ML
16912,25-01-2020,LOVE/JAIPUR//HANDMADE/PAPER/NATURALLJ001,FS,LOVE TRAVEL,NATURAL,4TH EDITION SHRINK WRAP,LOVE/JAIPUR,1,STATIONARY,STATIONARY,TRAVEL GUIDE,FREE SIZE
16913,25-01-2020,LIPSTICK/014//COSMETIC/BRICK/RUB05,FS,RUBY'S ORGANIC,BRICK,NYRBYORG00014,LIPSTICK/014,1,WELLNESS,COSMETICS,COSMETICS,FREE SIZE
16914,25-01-2020,MULTIVITAMIN//NA/NATURAL/VC008,FS,VAUNT,NATURAL,HYDRATOR,MULTIVITAMIN,1,WELLNESS,COSMETICS,COSMETICS,FREE SIZE
16915,25-01-2020,WINSOME/ATTAR/NATURAL/JF013,6 ML,JAIPUR FRAGRANCES,NATURAL,ATTAR,WINSOME,1,WELLNESS,HEALTH CARE,ROLLON,6 ML
16916,25-01-2020,PARFU/DE/MATIN/ATTAR/NATURAL/JF015,6 ML,JAIPUR FRAGRANCES,NATURAL,ATTAR,PARFU/DE/MATIN,1,WELLNESS,HEALTH CARE,ROLLON,6 ML
16917,25-01-2020,WILDFLOWER//HONEY/NATURALCLIVE036,350 G,3 CLIVE ROAD,NATURAL,TF-HON,WILDFLOWER,1,WELLNESS,KITCHEN,HONEY,350 Gms
16918,25-01-2020,POLO/CUFFLINKS//CLUBWEAR/NA/GAR032,FS,GARCHA,NATURAL,POLO CUFFLINKS,POLO/CUFFLINKS,1,JEWELLERY,ACCESSORIES,CUFFLINKS,FREE SIZE
16919,25-01-2020,BINA/KAFTAN//HANDWOVEN/WINE/AISH1128,FS,AISH,Wine,G02-2021,BINA/KAFTAN,1,FASHION,CLOTHS,DRESS,FREE SIZE
16920,25-01-2020,MINI//WOOD/&/METAL/ASSORTEDZZ001,FS,ZEN ZULA,ASSORTED,HAND CRAFTED,MINI,1,ACCESSORIES,ACCESSORIES,PLAY CARDS & TOYS,FREE SIZE
16921,25-01-2020,BIBA//SILVER/STONED/SILVER/STONED/1700301,FS,DIANE SINGH,SILVER STONED,MAHIRI COLLECTION,BIBA,1,JEWELLERY,ACCESSORIES,RINGS,FREE SIZE
16922,25-01-2020,TOTA/NA/GREEN/8100325,FS,JOLI,GREEN,TOTA,TOTA,1,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
16923,25-01-2020,CF06//BRASS/SILK/METALLIC/BRASS/AKH210,FS,AKIHI,METALLIC BRASS,HAND EMBROIDERED,CF06,1,JEWELLERY,ACCESSORIES,CUFFLINKS,FREE SIZE
16924,25-01-2020,casiope/ring//GOLD/PLATED/GOLD/PLATED/CJ552,FS,DIANE SINGH,GOLD PLATED,ORION,casiope/ring,1,JEWELLERY,ACCESSORIES,RINGS,FREE SIZE
16925,25-01-2020,WEB-DRE-20-01//COTTON/ASSORTED/CROW030,FS,CROW,ASSORTED,RED PATCHED FLOWY DRESS,WEB-DRE-20-01,-1,FASHION,CLOTHS,DRESS,FREE SIZE
16926,25-01-2020,JAIPUR/ELEMENTS//COTTON/WHITEKHT2021,38,KHATU DESIGN,WHITE,JAIPUR ELEMENTS,JAIPUR/ELEMENTS,1,FASHION,CLOTHS,SHIRT,38
16927,25-01-2020,OFRS902///COTTON/NATURAL/OF050,XS,O FRIDA,NATURAL,LITeSilk Mul Shirt,OFRS902,1,FASHION,CLOTHS,TOP,XS
16928,25-01-2020,OFRAW9020//COTTON/ASSORT/OFRAW9020,S,O FRIDA,ASSORT,ATTAR,OFRAW9020,1,FASHION,CLOTHS,DRESS,SMALL
16929,25-01-2020,XAD-LC-SH-WHI//100%/COTTON/ASSORTED/XAD005,FS,XAD,ASSORTED,MULMUL,XAD-LC-SH-WHI,1,FASHION,CLOTHS,SHIRT,FREE SIZE
16930,25-01-2020,NIMI/E//GOLD/PLATED/SILVER/STONED/1111191,FS,DIANE SINGH,SILVER STONED,SOLAR COLLECTION,NIMI/E,1,JEWELLERY,ACCESSORIES,EARRINGS,FREE SIZE
16931,25-01-2020,VACCA/KC/AOS/33/M//100%/COTTON/MEDIUM/INDIGO/11.1116789,FS,11.11,MEDIUM INDIGO,16789,VACCA/KC/AOS/33/M,1,FASHION,CLOTHS,SHIRT,FREE SIZE
16932,25-01-2020,COVER/KC/AOS/21/M//100%/COTTON/CHARCOAL/11.1116800,FS,11.11,CHARCOAL,16800,COVER/KC/AOS/21/M,1,FASHION,CLOTHS,SHIRT,FREE SIZE
16933,25-01-2020,CLASSIC//WOOD/&/METAL/ASSORTEDZZ003,FS,ZEN ZULA,ASSORTED,HAND CRAFTED,CLASSIC,1,ACCESSORIES,ACCESSORIES,PLAY CARDS & TOYS,FREE SIZE
16934,25-01-2020,MINI//WOOD/&/METAL/ASSORTEDZZ001,FS,ZEN ZULA,ASSORTED,HAND CRAFTED,MINI,1,ACCESSORIES,ACCESSORIES,PLAY CARDS & TOYS,FREE SIZE
16935,25-01-2020,LNILEF/KC/AOB/TON/2/L//100%/COTTON/RED/11.1113736,FS,11.11,RED,13736,LNILEF/KC/AOB/TON/2/L,1,FASHION,CLOTHS,DRESS,FREE SIZE
16936,25-01-2020,LAPIUM/HS6/PMB/33/M//100%/SILK/MEDIUMINDIGO/110112156,M,11.11,MEDIUMINDIGO,13709,LAPIUM/HS6/PMB/33/M,1,FASHION,CLOTHS,DRESS,MEDIUM
16937,25-01-2020,KEIDN/KC/AOB/22/L//100%/COTTON/LIGHTINDIGO/11.1111763,FS,11.11,LIGHTINDIGO,11763,KEIDN/KC/AOB/22/L,1,FASHION,CLOTHS,SHIRT,FREE SIZE
16938,25-01-2020,BATIK/PAPER//PAPER/ASSORTED/JPAP001,FS,JAIPUR MODERN ASSO,ASSORTED,CHIMAN LAL PAPER,BATIK/PAPER,4,STATIONARY,CLOTHS,STATIONARY,FREE SIZE
16939,25-01-2020,CNO2/404032DMG781//COTTON/KT-440-1920/WW1939,FS,WOMEN WEAVES,KT-440-1920,CNO2/404032DMG781,CNO2/404032DMG781,1,WOMEN,CLOTHS,SCARF,FREE SIZE
16940,25-01-2020,OKT-23003//CNO2/404032DMK1152/NATURALS/WW2128,2.5,WOMEN WEAVES,NATURALS,CNO2/404032DMK1152,OKT-23003,1,WOMEN,STATIONARY,YARDAGE,2.5
16941,25-01-2020,Poem/Natural/Ivory/ST/70x200//WOOL/Natural/Ivory/068PO1C00NI0040,70X200,KASHMIR LOOM,Natural Ivory,HAND WOVEN WOOL,Poem/Natural/Ivory/ST/70x200,1,WOMEN,CLOTHS,SCARF,70 X 200
16942,25-01-2020,KORRA//M/GILLET/6900///DENIM/MG69KOR011,FS,KORRA JM,MG69,MENS GILLET,KORRA//M/GILLET/6900,1,CUSTOM,ACCESSORIES,MAKE TO ORDER,FREE SIZE
16943,25-01-2020,KORRA/M/JEANS/2900//DENIM/MJ29KOR013,FS,KORRA JM,MJ29,MENS JEANS,KORRA/M/JEANS/2900,1,CUSTOM,ACCESSORIES,MAKE TO ORDER,FREE SIZE
16944,25-01-2020,HAAT/KA//LEATHER/PUMPKIN/YELLOW/JL064,FS,JOLI,PUMPKIN YELLOW,CARDHOLDER,HAAT/KA,1,ACCESSORIES,ACCESSORIES,ACC CARD HOLDER IN,FREE SIZE
16945,25-01-2020,WATERMELON//NA/NATURAL/VC007,FS,VAUNT,NATURAL,FACE MIST,WATERMELON,1,WELLNESS,COSMETICS,COSMETICS,FREE SIZE
16946,25-01-2020,SHAWL/LKMW/STA/1//100%/WOOL/INDIGO/11.112893,FS,11.11,INDIGO,2893,SHAWL/LKMW/STA/1,1,FASHION,CLOTHS,SCARF,FREE SIZE
16947,25-01-2020,NKEIDN/KC/AOS/21/L//100%/COTTON/CHARCOAL/110113120,L,11.11,CHARCOAL,16779,NKEIDN/KC/AOS/21/L,1,FASHION,CLOTHS,SHIRT,LARGE
16948,25-01-2020,TASSEL/INDGIO/LOOP//COTTON/ASSORTED/MHH003,FS,MY HAPPY HEART,ASSORTED,HANDMADE,TASSEL/INDGIO/LOOP,1,HOME,ACCESSORIES,ACCESSORIES,FREE SIZE
16949,25-01-2020,G1706/WH//100%/COTTON/NATURAL/MK201,M,MAKU,NATURAL,MAUI,G1706/WH,1,FASHION,CLOTHS,DRESS,MEDIUM
16950,25-01-2020,SHAWL/KC/AOB/17/F//100%/COTTON/SAIGE/11.1114898,FS,11.11,SAIGE,14898,SHAWL/KC/AOB/17/F,1,FASHION,CLOTHS,SCARF,FREE SIZE
16951,25-01-2020,A1N-5486//Brass/Multi/Stone/VCOL074,FS,V COLLEC,Multi Stone,A1N-5486,A1N-5486,1,JEWELLERY,ACCESSORIES,JEWELLERY,FREE SIZE
16952,26-01-2020,KORRA/WALLET/500//DENIM/UW05KOR050,FS,KORRA JM,UW05,WALLET REMADE,KORRA/WALLET/500,1,CUSTOM,ACCESSORIES,WALLET,FREE SIZE
16953,26-01-2020,152503//NA/ASSORTED/AT2020,FS,ABRAHAM & THAKORE,ASSORTED,HW FABRIC,152503,1,ACCESSORIES,HOME DECOR,WATER COVER IN,FREE SIZE
16954,26-01-2020,POINTED/RING//GOLD/GOLD/CJ19079,FS,DIANE SINGH,GOLD,TIMELESS BEAUTY,POINTED/RING,2,JEWELLERY,ACCESSORIES,RINGS,FREE SIZE
16955,26-01-2020,A1E-103//Brass/White/CZ/VCOL002,FS,V COLLEC,White CZ,A1E-103,A1E-103,1,JEWELLERY,ACCESSORIES,JEWELLERY,FREE SIZE
16956,26-01-2020,A1E-9790//Brass/White/Chalcy/VCOL049,FS,V COLLEC,White Chalcy,A1E-9790,A1E-9790,1,JEWELLERY,ACCESSORIES,JEWELLERY,FREE SIZE
16957,26-01-2020,MAHABALIPURAM//WAX/NATURALCLIVE026,200 G,3 CLIVE ROAD,NATURAL,SCENTED,MAHABALIPURAM,1,WELLNESS,ACCESSORIES,CANDLES,200
16958,26-01-2020,TRINKET/DISH//NA/ASSORTED/NKD006,FS,NKD,ASSORTED,GLASS PAINTED,TRINKET/DISH,1,HOME,HOME DECOR,GLASS DECO,FREE SIZE
16959,26-01-2020,72%/Dark/Sugar/Free/Chocolate/Bar40/gm//72%/Dark/Sugar/Free/Chocolate/Bar40/gm/NA/JUST006,FS,JUS TRUFS,NATURAL,A 72SFDB40,72%/Dark/Sugar/Free/Chocolate/Bar40/gm,1,WELLNESS,HEALTH CARE,HEALTH BAR IN 18,FREE SIZE
16960,26-01-2020,Artisanal/99%/Chocolate/Bar/40/gm//Artisanal/99%/Chocolate/Bar/40/gm/NA/JUST007,FS,JUS TRUFS,NATURAL,A 99 DB 40,Artisanal/99%/Chocolate/Bar/40/gm,1,WELLNESS,HEALTH CARE,HEALTH BAR IN 18,FREE SIZE
16961,26-01-2020,SHAWLSCARF/KMW/2/F//100%/WOOL/ARED/11.11SHAWLSCR,FS,11.11,ARED,SHAWLSCR,SHAWLSCARF/KMW/2/F,1,FASHION,CLOTHS,SCARF,FREE SIZE
16962,26-01-2020,RABBIT/SITTING//FELT/WOOL/GREY//WL1987,FS,WOOLS,GREY,FELT,RABBIT/SITTING,1,ACCESSORIES,ACCESSORIES,DANGLER,FREE SIZE
16963,26-01-2020,KAZULA/ELECTRIC//WOOD/&/METAL/ASSORTEDZZ004,FS,ZEN ZULA,ASSORTED,HAND CRAFTED,KAZULA/ELECTRIC,1,ACCESSORIES,ACCESSORIES,PLAY CARDS & TOYS,FREE SIZE
16964,26-01-2020,STOLE/KC/AOB/33/F//100%/COTTON/MEDIUMINDIGO/11.118757,FS,11.11,MEDIUMINDIGO,8757,STOLE/KC/AOB/33/F,1,FASHION,CLOTHS,SCARF,FREE SIZE
16965,26-01-2020,LOVE/JAIPUR//HANDMADE/PAPER/NATURALLJ001,FS,LOVE TRAVEL,NATURAL,4TH EDITION SHRINK WRAP,LOVE/JAIPUR,1,STATIONARY,STATIONARY,TRAVEL GUIDE,FREE SIZE
16966,26-01-2020,Muslin-24///50%/Silk/&/50%/Cotton///White//26049631,XL,INJIRI,WHITE,50% Silk & 50% Cotton,Muslin-24,1,FASHION,CLOTHS,DRESS,XL
16967,26-01-2020,SALINA/TOP///HANDWOVEN/FLESHY/PEACH/AISH1161,XS,AISH,FLESHY PEACH,G01-1044,SALINA/TOP,1,FASHION,CLOTHS,DRESS,XS
16968,26-01-2020,Artisanal/Coffee/Chocolate/Bar/40/gm//Artisanal/Coffee/Chocolate/Bar/40/gm/NA/JUST001,FS,JUS TRUFS,NATURAL,A CMB 40,Artisanal/Coffee/Chocolate/Bar/40/gm,1,WELLNESS,HEALTH CARE,HEALTH BAR IN 18,FREE SIZE
16969,26-01-2020,Muslin-24///50%/Silk/&/50%/Cotton///White//26049505,M,INJIRI,WHITE,50% Silk & 50% Cotton,Muslin-24,1,FASHION,CLOTHS,DRESS,MEDIUM
16970,26-01-2020,KANTHA/BAG//COTTON/ASSORTED/MHH007,FS,MY HAPPY HEART,ASSORTED,HANDMADE,KANTHA/BAG,1,HOME,ACCESSORIES,ACCESSORIES,FREE SIZE
