,Date,Item,Size,Brand,Color,Design,Style,Qty,Department,Product Category,product,size
4101,2016-04-23,48 HR DHURRIE BAG 100% COTTON 100% LEATHER PURPLE & ECRU 7000768,FS,JAIPUR MODERN,PURPLE & ECRU,STARS,48 HR DHURRIE BAG,1.0,UNISEX,ACCESSORIES,BAG,FREE SIZE
4102,2016-04-23,ROLLON BOTTLE CN FRAG DE JAIPUR 8610010,6 ML,JAIPUR FRAGRANCES,FRAG DE JAIPUR,ATTAR,ROLLON BOTTLE,1.0,UNISEX,HEALTH CARE,ROLLON,6 ML
4103,2016-04-24,ISSUE 14 NA VOL 4 8400001,FS,MOTHERLAND,VOL 4,BANDRA,ISSUE 14,1.0,BOOKS,STATIONARY,MAGAZINE,FREE SIZE
4104,2016-04-24,ISSUE 15 NA VOL 4 8400003,FS,MOTHERLAND,VOL 4,NURSE,ISSUE 15,1.0,BOOKS,STATIONARY,MAGAZINE,FREE SIZE
4105,2016-04-24,ISSUE 10 NA VOL 4 8400006,FS,MOTHERLAND,VOL 4,BORDERS,ISSUE 10,1.0,BOOKS,STATIONARY,MAGAZINE,FREE SIZE
4106,2016-04-24,ISSUE 11 NA VOL 4 8400007,FS,MOTHERLAND,VOL 4,SKIN,ISSUE 11,1.0,BOOKS,STATIONARY,MAGAZINE,FREE SIZE
4107,2016-04-24,ISSUE 16 NA VOL 4 8400008,FS,MOTHERLAND,VOL 4,FOOTBALL,ISSUE 16,1.0,BOOKS,STATIONARY,MAGAZINE,FREE SIZE
4108,2016-04-24,ISSUE 17 NA VOL 5 8400009,FS,MOTHERLAND,VOL 5,45,ISSUE 17,1.0,BOOKS,STATIONARY,MAGAZINE,FREE SIZE
4109,2016-04-24,OUTERSPACE  BOX PACK NA1500007,FS,Small brown box,NATURAL,ATTAR,OUTERSPACE,1.0,WELLNESS,ACCESSORIES,PLAY CARDS & TOYS,FREE SIZE
4110,2016-04-24,AIR TRAVEL  BOX PACK NA1500010,FS,Small brown box,NATURAL,ATTAR,AIR TRAVEL,1.0,WELLNESS,ACCESSORIES,PLAY CARDS & TOYS,FREE SIZE
4111,2016-04-24,MESSENGER LEATHER DENIM BLACK DENIM 8100012,FS,JOLI,BLACK DENIM,YATRA PATTI,MESSENGER,1.0,UNISEX,ACCESSORIES,BAG,FREE SIZE
4112,2016-04-24,CLUTCH EMB COTTON LEATHER YELLOW 8100055,FS,JOLI,YELLOW,BANJARA,CLUTCH,1.0,UNISEX,ACCESSORIES,CLUTCH,FREE SIZE
4113,2016-04-24,CLUTCH EMB COTTON LEATHER GREEN 8100060,FS,JOLI,GREEN,BANJARA,CLUTCH,1.0,UNISEX,ACCESSORIES,POUCH,FREE SIZE
4114,2016-04-24,HAAT KA LEATHER Black Aqua Red 8100139,FS,JOLI,Black Aqua Red,HAAT KA,HAAT KA,1.0,WOMEN,ACCESSORIES,WALLET,FREE SIZE
4115,2016-04-24,HAAT KA LEATHER Grey Aqua Red 8100141,FS,JOLI,Grey Aqua Red,HAAT KA,HAAT KA,1.0,WOMEN,ACCESSORIES,WALLET,FREE SIZE
4116,2016-04-24,CHOTI BRAIDED COTTON Red Black 8100153,FS,JOLI,Red Black,CHOTI,CHOTI,1.0,WOMEN,ACCESSORIES,CLUTCH,FREE SIZE
4117,2016-04-24,SM002 MERINO PETROL 8200045,70 x 185,LOOP DESIGN,PETROL,Structure Fence Merino,SM002,1.0,WOMEN,CLOTHS,SCARF,70 x 185
4118,2016-04-24,GRIGRI KEY RING ASSORTED WHITE 8100038,FS,JOLI,WHITE,GANESH,GRIGRI KEY RING,1.0,UNISEX,ACCESSORIES,KEY RINGS,FREE SIZE
4119,2016-04-24,TOTES BIG DURRI COTT LEATHER ECRU NAVY STRIPE 8100138,FS,JOLI,ECRU NAVY STRIPE,DHURRI,TOTES BIG,1.0,WOMEN,ACCESSORIES,BAG,FREE SIZE
4120,2016-04-24,ROLLON BOTTLE CN YASMIN 8610009,6 ML,JAIPUR FRAGRANCES,YASMIN,ATTAR,ROLLON BOTTLE,3.0,UNISEX,HEALTH CARE,ROLLON,6 ML
4121,2016-04-25,CHOTI BRAIDED COTTON Yellow 1 Grey 8100155,FS,JOLI,Yellow 1 Grey,CHOTI,CHOTI,1.0,WOMEN,ACCESSORIES,CLUTCH,FREE SIZE
4122,2016-04-25,ALL OVER KANTA STRIPES HAND WOVEN  MAHESHWAR SHAWL PINK-YELLOW 7001299,110 x 245,JAIPUR MODERN,PINK-YELLOW,HAND WOVEN  MAHESHWAR SHAWL,ALL OVER KANTA STRIPES,1.0,UNISEX,CLOTHS,SHAWL,110 x 245
4123,2016-04-25,rsm020 silver rsm020 95000155,FS,DIANE SINGH,rsm020,rsm020,rsm020,1.0,WOMEN,ACCESSORIES,RINGS,FREE SIZE
4124,2016-04-25,ROLLON BOTTLE CN WINSOME 8610012,6 ML,JAIPUR FRAGRANCES,WINSOME,ATTAR,ROLLON BOTTLE,1.0,UNISEX,HEALTH CARE,ROLLON,6 ML
4125,2016-04-26,OUTERSPACE  BOX PACK NA1500007,FS,Small brown box,NATURAL,ATTAR,OUTERSPACE,1.0,WELLNESS,ACCESSORIES,PLAY CARDS & TOYS,FREE SIZE
4126,2016-04-27,CLIQUE/CRP/1/MTB/OMTB/9  100% SILK WIN11011D242,M,11.11,WIN,100% SILK,CLIQUE/CRP/1/MTB/OMTB/9,1.0,WOMEN,CLOTHS,DRESS,MEDIUM
4127,2016-04-27,JUNGLE SAFARI  BOX PACK NA1500001,FS,Small brown box,NATURAL,ATTAR,JUNGLE SAFARI,1.0,WELLNESS,ACCESSORIES,PLAY CARDS & TOYS,FREE SIZE
4128,2016-04-27,CUSHION 4  COTTON LIGHT WAVE,42 X 42,JAIPUR MODERN,LIGHT WAVE,BLOCK PRINTING,CUSHION 4,1.0,UNISEX,BEDROOM,CUSHION,42 x 42
4129,2016-04-27,CLAMP DYED 100% COTTON INDIGO 7000382,42 X 42,JAIPUR MODERN,INDIGO,SQUARE BRACKET,CLAMP DYED,1.0,HOME,BEDROOM,CUSHION,42 x 42
4130,2016-04-27,LEATHER-SILK IKAT  LEATHER-SILK IKAT BLACK 7000794,FS,JAIPUR MODERN,BLACK,CHEVRON IKAT,LEATHER-SILK IKAT,1.0,UNISEX,ACCESSORIES,BAG,FREE SIZE
4131,2016-04-27,STYLE 1 KURTA MENS BLACK,L,OH LA LA,BLACK,MENDARIN,STYLE 1,1.0,MEN,CLOTHS,KURTA,LARGE
4132,2016-04-27,HANUMAN PRINTED PAPER NA 860004,FS,Design Fly,NATURAL,HANUMAN,HANUMAN,1.0,GREETING,ACCESSORIES,ACCESSORIES,FREE SIZE
4133,2016-04-28,IKAT LEATHER  LEATHER  GREY ECRU,FS,JAIPUR MODERN,GREY ECRU,IKAT,IKAT LEATHER,1.0,UNISEX,ACCESSORIES,BELT,FREE SIZE
4134,2016-04-28,IKAT WEAVE 100% COTTON   ORANGE 7000780,6 INCHES 200 PAGES,JAIPUR MODERN,orange,BIRD EYE,IKAT WEAVE,1.0,UNISEX,STATIONARY,HANDBOOK STATIONARY,6 INCHES 200 PAGES
4135,2016-04-28,IKAT WEAVE 100% COTTON   WHITE BLUE 7000778,6 INCHES 200 PAGES,JAIPUR MODERN,WHITE BLUE,BIRD EYE,IKAT WEAVE,1.0,UNISEX,STATIONARY,HANDBOOK STATIONARY,6 INCHES 200 PAGES
4136,2016-04-28,IKAT WEAVE 100% COTTON   INDIGO 7000779,6 INCHES 200 PAGES,JAIPUR MODERN,INDIGO,BIRD EYE,IKAT WEAVE,1.0,UNISEX,STATIONARY,HANDBOOK STATIONARY,6 INCHES 200 PAGES
4137,2016-04-28,WOVEN 100% COTTON   NATURAL GREY 701708,6 INCH 200 PAGES,JAIPUR MODERN,NATURAL GREY,STRIPES,WOVEN,1.0,UNISEX,STATIONARY,HANDBOOK STATIONARY,6 INCHES 200 PAGES
4138,2016-04-28,MULTI LEATHER GREY BLACK BLUE 8100071,FS,JOLI,GREY BLACK BLUE,HAAT KA,MULTI,1.0,UNISEX,ACCESSORIES,WALLET,FREE SIZE
4139,2016-04-28,HAAT KA LEATHER Black Beige Pink 8100143,FS,JOLI,Black Beige Pink,HAAT KA,HAAT KA,1.0,WOMEN,ACCESSORIES,WALLET,FREE SIZE
4140,2016-04-28,HAAT KA LEATHER Black Aqua Red 8100146,FS,JOLI,Black Aqua Red,HAAT KA,HAAT KA,1.0,WOMEN,ACCESSORIES,CARD HOLDER,FREE SIZE
4141,2016-04-29,GRIGRI KEY RING ASSORTED YELLOW 8100035,FS,JOLI,YELLOW,GANESH,GRIGRI KEY RING,1.0,UNISEX,ACCESSORIES,KEY RINGS,FREE SIZE
4142,2016-04-29,GRIGRI KEY RING ASSORTED BLUE 8100033,FS,JOLI,BLUE,GANESH,GRIGRI KEY RING,1.0,UNISEX,ACCESSORIES,KEY RINGS,FREE SIZE
4143,2016-04-29,GRIGRI KEY RING ASSORTED ORANGE 8100034,FS,JOLI,orange,GANESH,GRIGRI KEY RING,1.0,UNISEX,ACCESSORIES,KEY RINGS,FREE SIZE
4144,2016-04-29,THATCH WEAVE 100 % CASHMERE BLACK 7001426,70 X 180,JAIPUR MODERN,BLACK,STRIPE BORDER,THATCH WEAVE,1.0,UNISEX,CLOTHS,SCARF,70 X 180
4145,2016-04-29,WOOL WOOL OLIVE 7001467,76 X 180,JAIPUR MODERN,OLIVE,D- BORDER,WOOL,1.0,WOMEN,CLOTHS,SCARF,76 X 180
4146,2016-04-29,LEATHER LEATHER Tan 8100009,FS,JOLI,TAN,UNI - COLOR,LEATHER,1.0,UNISEX,ACCESSORIES,CARD HOLDER,FREE SIZE
4147,2016-04-29,LOVE JAIPUR  LINEN COVER NATURAL,REGULAR,LOVE TRAVEL,NATURAL,4TH EDITION SHRINK WRAP,LOVE JAIPUR,1.0,UNISEX,STATIONARY,TRAVEL GUIDE,REGULAR
4148,2016-04-30,PRINTED  100% COTTON   INDIGO 7000777,6 INCHES 200 PAGES,JAIPUR MODERN,INDIGO,TRIPOLKA,PRINTED,1.0,UNISEX,STATIONARY,HANDBOOK STATIONARY,6 INCHES 200 PAGES
4149,2016-04-30,CLAMP DYED 100% COTTON   BLUE 7000782,7 INCH 200 PAGES,JAIPUR MODERN,BLUE,ECLIPSE CLAMP,CLAMP DYED,1.0,UNISEX,STATIONARY,NOTEBOOK,7 INCH 200 PAGES
4150,2016-04-30,CLAMP DYED 100% COTTON   INDIGO 7000786,8 INCH 200 PAGES,JAIPUR MODERN,INDIGO,GEO CLAMP,CLAMP DYED,1.0,UNISEX,STATIONARY,DIARY,8 INCH 200 PAGES
4151,2016-04-30,TOTE EMBROIDERY COTTON ORANGE 8100018,FS,JOLI,orange,KORA CABA,TOTE,1.0,UNISEX,ACCESSORIES,BAG,FREE SIZE
4152,2016-04-30,TOTE EMBROIDERY COTTON AQUA 8100019,FS,JOLI,AQUA,KORA CABA,TOTE,1.0,UNISEX,ACCESSORIES,BAG,FREE SIZE
4153,2016-04-30,GRIGRI KEY RING ASSORTED CAMEL 8100040,FS,JOLI,Camel,BIG PP,GRIGRI KEY RING,1.0,UNISEX,ACCESSORIES,KEY RINGS,FREE SIZE
4154,2016-04-30,GRIGRI KEY RING ASSORTED BLACK PINK 8100041,FS,JOLI,BLACK PINK,STRINGY,GRIGRI KEY RING,1.0,UNISEX,ACCESSORIES,KEY RINGS,FREE SIZE
4155,2016-04-30,ANGOOR DANGLER ASSORTED BLUE 8100043,FS,JOLI,BLUE,ANGOOR,ANGOOR DANGLER,1.0,UNISEX,ACCESSORIES,DANGLER,FREE SIZE
4156,2016-04-30,ANGOOR DANGLER ASSORTED RED 8100044,FS,JOLI,RED,ANGOOR,ANGOOR DANGLER,1.0,UNISEX,ACCESSORIES,DANGLER,FREE SIZE
4157,2016-04-30,PARANDA DANGLER ASSORTED BLUE E 8100105,FS,JOLI,BLUE E,PARANDA,PARANDA DANGLER,2.0,UNISEX,ACCESSORIES,DANGLER,FREE SIZE
4158,2016-04-30,PARANDA DANGLER ASSORTED REDD 8100106,FS,JOLI,REDD,PARANDA,PARANDA DANGLER,1.0,UNISEX,ACCESSORIES,DANGLER,FREE SIZE
4159,2016-04-30,BASIC SHIRT/KC/4/ROB/7  100% COTTON WIN11011D230,M,11.11,WIN,100% COTTON,BASIC SHIRT/KC/4/ROB/7,1.0,WOMEN,CLOTHS,DRESS,MEDIUM
4160,2016-04-30,CH-81  cotton khadi NATURAL 4000471,XS,INJIRI C,NATURAL,dali,CH-81,1.0,WOMEN,ACCESSORIES,JACKET,XS
4161,2016-04-30,CLUTCH EMB COTTON LEATHER GREEN 8100057,FS,JOLI,GREEN,BANJARA,CLUTCH,1.0,UNISEX,ACCESSORIES,CLUTCH,FREE SIZE
4162,2016-05-01,HORIZON STRIPES 100% CASHMERE LIGHT BLUE - YELLOW 7001346,180 x 70,JAIPUR MODERN,LIGHT BLUE - YELLOW,PLAIN WEAVE,HORIZON STRIPES,1.0,UNISEX,CLOTHS,SCARF,180 x 70
4163,2016-05-01,GOYAL CASHMERE STRIPE(MERINO WOOL) GOYAL CASHMERE STRIPE(MERINO WOOL) GREY 7001480,89 X 180,JAIPUR MODERN,GREY,LEOPARD BORDER,GOYAL CASHMERE STRIPE(MERINO W,1.0,WOMEN,CLOTHS,SCARF,89 X 180
4164,2016-05-01,ACSENDING STRIPE BORDER HAND WOVEN  MAHESHWAR SCARVES  PINK-NAVY-ECRU 7001295,71 x 240,JAIPUR MODERN,PINK-NAVY-ECRU,HAND WOVEN  MAHESHWAR SCARVES,ACSENDING STRIPE BORDER,1.0,UNISEX,CLOTHS,SCARF,71 x 240
4165,2016-05-01,NEELGAR-39  100% Cotton NATURAL ECRU 4000313,L,INJIRI C,NATURAL ECRU,adaa paijama,NEELGAR-39,1.0,WOMEN,CLOTHS,PAIJAMA,LARGE
4166,2016-05-02,RSM001 AR 925 SILVER mughal style  95W0235,56,DIANE SINGH,SILVER 56,mughal style,RSM001 AR,1.0,WOMEN,ACCESSORIES,RINGS,56
4167,2016-05-02,RSM009 AR 925 SILVER mughal style  95W0240,53,DIANE SINGH,SILVER 53,mughal style,RSM009 AR,1.0,WOMEN,ACCESSORIES,RINGS,53
4168,2016-05-03,GRIGRI KEY RING ASSORTED ORANGE 8100034,FS,JOLI,orange,GANESH,GRIGRI KEY RING,2.0,UNISEX,ACCESSORIES,KEY RINGS,FREE SIZE
4169,2016-05-03,GRIGRI KEY RING ASSORTED RED 8100037,FS,JOLI,RED,GANESH,GRIGRI KEY RING,2.0,UNISEX,ACCESSORIES,KEY RINGS,FREE SIZE
4170,2016-05-03,GRIGRI KEY RING ASSORTED BLACK YELLOW 8100042,FS,JOLI,BLACK YELLOW,STRINGY,GRIGRI KEY RING,1.0,UNISEX,ACCESSORIES,KEY RINGS,FREE SIZE
4171,2016-05-03,ANGOOR DANGLER ASSORTED BLUE 8100043,FS,JOLI,BLUE,ANGOOR,ANGOOR DANGLER,1.0,UNISEX,ACCESSORIES,DANGLER,FREE SIZE
4172,2016-05-03,ANGOOR DANGLER ASSORTED RED 8100044,FS,JOLI,RED,ANGOOR,ANGOOR DANGLER,1.0,UNISEX,ACCESSORIES,DANGLER,FREE SIZE
4173,2016-05-03,PARANDA DANGLER ASSORTED BLUE E 8100105,FS,JOLI,BLUE E,PARANDA,PARANDA DANGLER,1.0,UNISEX,ACCESSORIES,DANGLER,FREE SIZE
4174,2016-05-03,DHANYAWAD PRINTED PAPER NA 860002,FS,Design Fly,NATURAL,DHANYAWAD,DHANYAWAD,1.0,GREETING,ACCESSORIES,ACCESSORIES,FREE SIZE
4175,2016-05-03,ABHINANDAN PRINTED PAPER NA 860003,FS,Design Fly,NATURAL,ABHINANDAN,ABHINANDAN,1.0,GREETING,ACCESSORIES,ACCESSORIES,FREE SIZE
4176,2016-05-04,IKAT WEAVE BEADED  COTTON GREY,42 X 42,JAIPUR MODERN,GREY,IKAT BEADED,IKAT WEAVE BEADED,2.0,HOME,BEDROOM,CUSHION,42 x 42
4177,2016-05-04,COTTON IKKAT  100% COTTON BLACK  7000376,42 X 42,JAIPUR MODERN,BLACK,BONE BEAD HIGHLIGHT,COTTON IKKAT,2.0,HOME,BEDROOM,CUSHION,42 x 42
4178,2016-05-04,COTTON IKKAT  100% COTTON INDIGO 7000378,42 X 42,JAIPUR MODERN,INDIGO,BONE BEAD HIGHLIGHT,COTTON IKKAT,2.0,HOME,BEDROOM,CUSHION,42 x 42
4179,2016-05-04,ROLLON BOTTLE CN ROSE 8610008,6 ML,JAIPUR FRAGRANCES,ROSE,ATTAR,ROLLON BOTTLE,2.0,UNISEX,HEALTH CARE,ROLLON,6 ML
4180,2016-05-05,SADA 07  100% Cotton NATURAL 4000489,XS,INJIRI C,NATURAL,Kamiz,SADA 07,1.0,WOMEN,CLOTHS,SHIRT,XS
4181,2016-05-08,SOFT DURRIE SOFT DURRIE INDIGO 701701,FS,JAIPUR MODERN,INDIGO,WHITE FLORAL BLOCK PRINT,SOFT DURRIE,1.0,UNISEX,ACCESSORIES,BAG,FREE SIZE
4182,2016-05-09,REBARI-50  LONG  50% Silk 50% Cotton NATURAL ECRU 4000302,M,INJIRI C,NATURAL ECRU,PRAKASH KAMIZ,REBARI-50  LONG,1.0,WOMEN,CLOTHS,SHIRT,MEDIUM
4183,2016-05-09,CH-81  cotton khadi NATURAL 4000471,XS,INJIRI C,NATURAL,dali,CH-81,-1.0,WOMEN,ACCESSORIES,JACKET,XS
4184,2016-05-09,CLAMP DYED 100% COTTON   WHITE BLUE 7000789,8 INCH 200 PAGES,JAIPUR MODERN,WHITE BLUE,STAR CLAMP,CLAMP DYED,1.0,UNISEX,STATIONARY,DIARY,8 INCH 200 PAGES
4185,2016-05-09,GRIGRI KEY RING ASSORTED ORANGE 8100034,FS,JOLI,orange,GANESH,GRIGRI KEY RING,1.0,UNISEX,ACCESSORIES,KEY RINGS,FREE SIZE
4186,2016-05-09,DHANYAWAD PRINTED PAPER NA 860002,FS,Design Fly,NATURAL,DHANYAWAD,DHANYAWAD,1.0,GREETING,ACCESSORIES,ACCESSORIES,FREE SIZE
4187,2016-05-09,HANUMAN PRINTED PAPER NA 860004,FS,Design Fly,NATURAL,HANUMAN,HANUMAN,1.0,GREETING,ACCESSORIES,ACCESSORIES,FREE SIZE
4188,2016-05-09,GOLDEN SPARROW PRINTED PAPER BLUE 860009,FS,Design Fly,BLUE,GOLDEN SPARROW,GOLDEN SPARROW,1.0,GREETING,ACCESSORIES,ACCESSORIES,FREE SIZE
4189,2016-05-09,CHAI PRINTED PAPER NA 860010,FS,Design Fly,NATURAL,CHAI,CHAI,1.0,GREETING,ACCESSORIES,ACCESSORIES,FREE SIZE
4190,2016-05-09,SURYANAMASKAR PRINTED PAPER YELLOW 860007,FS,Design Fly,YELLOW,SURYANAMASKAR,SURYANAMASKAR,1.0,GREETING,ACCESSORIES,ACCESSORIES,FREE SIZE
4191,2016-05-09,RBAB17151031821  ORANGE CARD CHROME YELLOW PLAIN - LIKE IT,64,RUBBERBAND,CHROME YELLOW PLAIN - LIKE IT,REGULAR,RBAB17151031821,2.0,WELLNESS,CLOTHS,STATIONARY,64
4192,2016-05-09,RBAB17151030631  BLACK CARD NATURAL PLAIN - PLEASE READ,64,RUBBERBAND,NATURAL PLAIN - PLEASE READ,REGULAR,RBAB17151030631,2.0,WELLNESS,CLOTHS,STATIONARY,64
4193,2016-05-09,NEELGAR-37  100% Cotton NATURAL 4000564,M,INJIRI C,NATURAL,jamil kamiz,NEELGAR-37,1.0,WOMEN,CLOTHS,SHIRT,MEDIUM
4194,2016-05-09,GRIGRI KEY RING ASSORTED BLUE 8100033,FS,JOLI,BLUE,GANESH,GRIGRI KEY RING,1.0,UNISEX,ACCESSORIES,KEY RINGS,FREE SIZE
4195,2016-05-09,GRIGRI KEY RING ASSORTED RED 8100037,FS,JOLI,RED,GANESH,GRIGRI KEY RING,1.0,UNISEX,ACCESSORIES,KEY RINGS,FREE SIZE
4196,2016-05-09,SURYANAMASKAR PRINTED PAPER RED 860006,FS,Design Fly,RED,SURYANAMASKAR,SURYANAMASKAR,1.0,GREETING,ACCESSORIES,ACCESSORIES,FREE SIZE
4197,2016-05-09,SURYANAMASKAR PRINTED PAPER YELLOW 860007,FS,Design Fly,YELLOW,SURYANAMASKAR,SURYANAMASKAR,1.0,GREETING,ACCESSORIES,ACCESSORIES,FREE SIZE
4198,2016-05-09,GOLDEN SPARROW PRINTED PAPER WHITE 860008,FS,Design Fly,WHITE,GOLDEN SPARROW,GOLDEN SPARROW,1.0,GREETING,ACCESSORIES,ACCESSORIES,FREE SIZE
4199,2016-05-09,CHAI PRINTED PAPER NA 860010,FS,Design Fly,NATURAL,CHAI,CHAI,1.0,GREETING,ACCESSORIES,ACCESSORIES,FREE SIZE
4200,2016-05-09,KASHMIRI KAHWA  BOX NATURAL,100 G,3 CLIVE ROAD,NATURAL,LOOSE LEAF,KASHMIRI KAHWA,1.0,UNISEX,KITCHEN,TEA,100 gm
4201,2016-05-09,JAIPUR BLEND  BOX NATURAL,100 G,3 CLIVE ROAD,NATURAL,LOOSE LEAF,JAIPUR BLEND,1.0,UNISEX,KITCHEN,TEA,100 gm
4202,2016-05-09,GRIGRI KEY RING ASSORTED FUSCHIA 8100036,FS,JOLI,FUSCHIA,GANESH,GRIGRI KEY RING,1.0,UNISEX,ACCESSORIES,KEY RINGS,FREE SIZE
4203,2016-05-09,NAMASTE PRINTED PAPER NA 860001,FS,Design Fly,NATURAL,NAMASTE,NAMASTE,1.0,GREETING,ACCESSORIES,ACCESSORIES,FREE SIZE
4204,2016-05-10,SS15 D10  VISCOSE LYCRA BLACK,M,RASHMIVARMA,BLACK,VENUKA GOWN,SS15 D10,1.0,WOMEN,CLOTHS,DRESS,MEDIUM
4205,2016-05-10,riviera GOLD LEAF GOLD LEAF GOLD riviera GOLD LEAF 95000184,FS,DIANE SINGH,riviera GOLD LEAF,riviera GOLD LEAF,riviera GOLD LEAF,1.0,WOMEN,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
4206,2016-05-10,GOLD PLATED  BRASS KE0249600071,FS,KICHU,KE026,RECT STUDDS,GOLD PLATED,1.0,WOMEN,ACCESSORIES,EARRINGS,FREE SIZE
4207,2016-05-10,CHOTI BRAIDED COTTON Purple Navy 8100154,FS,JOLI,Purple Navy,CHOTI,CHOTI,1.0,WOMEN,ACCESSORIES,CLUTCH,FREE SIZE
4208,2016-05-10,mughal m GOLD GOLD mughal m GOLD 95000222,FS,DIANE SINGH,mughal m GOLD,mughal m GOLD,mughal m GOLD,1.0,WOMEN,ACCESSORIES,EARRINGS,FREE SIZE
4209,2016-05-11,FIRFLY MINI  BOX PACK NA1500003,FS,Small brown box,NATURAL,ATTAR,FIRFLY MINI,1.0,WELLNESS,ACCESSORIES,PLAY CARDS & TOYS,FREE SIZE
4210,2016-05-12,JaSEJCJC,FS,JAIPUR MODERN,NATURAL,JCB,JCB,1.0,WELLNESS,KITCHEN,SET STYLE,FREE SIZE
4211,2016-05-15,GRIGRI KEY RING ASSORTED RED 8100037,FS,JOLI,RED,GANESH,GRIGRI KEY RING,1.0,UNISEX,ACCESSORIES,KEY RINGS,FREE SIZE
4212,2016-05-15,GHUNGROO BEADED SILVER NEON PINK 8100114,FS,JOLI,NEON PINK,GHUNGROO,GHUNGROO,1.0,WOMEN,CLOTHS,NECKLACE & PENDANT,FREE SIZE
4213,2016-05-15,GHUNGROO BEADED SILVER BLACK 8100115,FS,JOLI,BLACK,GHUNGROO,GHUNGROO,1.0,WOMEN,CLOTHS,NECKLACE & PENDANT,FREE SIZE
4214,2016-05-17,MESSENGER LEATHER DENIM TOBACCO DENIM 8100013,FS,JOLI,TOBACCO DENIM,YATRA PATTI,MESSENGER,1.0,UNISEX,ACCESSORIES,BAG,FREE SIZE
4215,2016-05-17,100%COTTON  100%COTTON GREY - INDIGO,40 X 38,JAIPUR MODERN,GREY - INDIGO,BLOCK PERCALE,100%COTTON,1.0,UNISEX,ACCESSORIES,REVERSIBLE JHOLA,40 X 38
4216,2016-05-17,ROLLON BOTTLE CN FRAG DE JAIPUR 8610010,6 ML,JAIPUR FRAGRANCES,FRAG DE JAIPUR,ATTAR,ROLLON BOTTLE,1.0,UNISEX,HEALTH CARE,ROLLON,6 ML
4217,2016-05-18,FUR ND-09  100%cotton khadi NATURAL ECRU 4000362,16*16,INJIRI C,NATURAL ECRU,organic cotton bhujodi,FUR ND-09,1.0,WOMEN,BEDROOM,CUSHION,16 X 16
4218,2016-05-18,WOOL WOOL OLIVE 7001467,76 X 180,JAIPUR MODERN,OLIVE,D- BORDER,WOOL,1.0,WOMEN,CLOTHS,SCARF,76 X 180
4219,2016-05-18,WOOL MELANGE WOOL MELANGE BLUE 7001469,78 X 180,JAIPUR MODERN,BLUE,HORI-STRIPES,WOOL MELANGE,1.0,WOMEN,CLOTHS,SCARF,78 X 180
4220,2016-05-19,KANNI SHIRT  COTTON WHITE BLUE GREEN,M,INJIRI C,WHITE BLUE GREEN,KINARI-22,KANNI SHIRT,1.0,WOMEN,CLOTHS,TOP,MEDIUM
4221,2016-05-20,GHUNGROO BEADED SILVER BLUE & CORAL 8100117,FS,JOLI,BLUE & CORAL,GHUNGROO,GHUNGROO,1.0,WOMEN,ACCESSORIES,NECKLACE & PENDANT,FREE SIZE
4222,2016-05-20,SMOCK TOP  COTTON GREEN BLUE CHECKS 4000127,XL,INJIRI C,GREEN BLUE CHECKS,NEELGAR-01,SMOCK TOP,-1.0,WOMEN,CLOTHS,TOP,XL
4223,2016-05-20,SLEEVELESS ROMILA DRESS  COTTON GREEN MELANGE 4000132,S,INJIRI C,GREEN MELANGE,NEELGAR-23,SLEEVELESS ROMILA DRESS,1.0,WOMEN,CLOTHS,DRESS,SMALL
4224,2016-05-20,asmaani-04  50 % cotton 50% silk handloom choga 4000245,XL,INJIRI C,choga,50 % cotton 50% silk handloom,asmaani-04,-1.0,WOMEN,CLOTHS,TOP,XL
4225,2016-05-20,asmaani-13  100% handloom cotton front open dress 4000252,M,INJIRI C,front open dress,100% handloom cotton,asmaani-13,-1.0,WOMEN,CLOTHS,DRESS,MEDIUM
4226,2016-05-20,REBARI-50  LONG  50% Silk 50% Cotton NATURAL ECRU 4000301,S,INJIRI C,NATURAL ECRU,PRAKASH KAMIZ,REBARI-50  LONG,1.0,WOMEN,CLOTHS,SHIRT,SMALL
4227,2016-05-20,NEELGAR - 07  100% Cotton INDIGO 4000382,XS,INJIRI C,INDIGO,long kediyu,NEELGAR - 07,-1.0,WOMEN,CLOTHS,TOP,XS
4228,2016-05-20,GAR -ND-27  50% wool & 50% Silk GREY 4000449,XS,INJIRI C,GREY,GAR -ND-27,GAR -ND-27,1.0,WOMEN,CLOTHS,TOP,XS
4229,2016-05-20,NEELGAR-10  100% Cotton NATURAL 4000588,M,INJIRI C,NATURAL,Yoke shirt,NEELGAR-10,1.0,WOMEN,CLOTHS,SHIRT,MEDIUM
4230,2016-05-20,NEELGAR-04  100% Cotton INDIGO 4w00391,M,INJIRI C,INDIGO,bagal bandi top,NEELGAR-04,1.0,WOMEN,CLOTHS,TOP,MEDIUM
4231,2016-05-21,APRICOT KERNEL OIL FRESHPURE NATURAL 864041,200ML,PAHADI LOCAL,NATURAL,GUTTI KA TEL,APRICOT KERNEL OIL,1.0,UNISEX,COSMETICS,COSM OIL,200
4232,2016-05-21,APRICOT KERNEL SCRUB FRESHPURE NATURAL 864042,135GM,PAHADI LOCAL,NATURAL,KHAL APRICOT,APRICOT KERNEL SCRUB,1.0,UNISEX,COSMETICS,SCRUB,135GM
